"V1","V2","V3"
-0.737142857142857,-0.493571428571429,-0.827857142857143
-0.972857142857143,-0.622857142857143,-1.01428571428571
-0.972857142857143,-0.622857142857143,-1.01428571428571
-0.517142857142857,0.316428571428571,-1.09071428571429
-1.00857142857143,-0.757142857142857,-0.93
-0.767142857142857,-0.335714285714286,-0.825714285714286
-0.420588235294118,-0.526470588235294,-0.954705882352941
-0.619285714285714,-0.940714285714286,-0.630714285714286
-0.977857142857143,-1.27142857142857,-0.604285714285714
-0.96,-1.225,-0.600714285714286
-0.577142857142857,0.0542857142857143,-0.700714285714286
-0.759333333333334,-0.938666666666667,-0.926666666666667
-1.12357142857143,-0.564285714285714,-0.555714285714286
-1.02357142857143,-0.917857142857143,-1.04857142857143
-0.842142857142857,-0.395,-1.21642857142857
-1.615,-2.10583333333333,-0.883333333333333
-0.851428571428572,-0.568571428571429,-0.973571428571429
-0.799230769230769,-0.398461538461539,-0.898461538461539
