"V1","V2","V3"
0.116756756756757,-0.760540540540541,-0.468378378378378
0.257297297297297,-0.952162162162162,-0.527567567567568
0.0375675675675675,-0.782432432432432,-0.897837837837838
-0.0580000000000001,-0.677714285714286,-0.946285714285714
-0.00228571428571437,-0.637428571428571,-0.928571428571429
0.0875,-0.655555555555556,-0.521388888888889
0.0583333333333333,-0.732222222222222,-0.558611111111111
0.492307692307692,-0.906153846153846,-0.848205128205128
0.404615384615385,-0.872051282051282,-0.896923076923077
0.367179487179487,-0.805128205128205,-0.896666666666667
0.38275,-0.786,-0.736
0.307692307692308,-0.600512820512821,-0.576923076923077
-0.00942857142857152,-0.629714285714286,-0.926857142857143
0.00771428571428561,-0.606285714285714,-0.874
0.22125,-0.68875,-0.87
0.00371428571428564,-0.511142857142857,-0.96
0.113333333333333,-0.665151515151515,-0.85030303030303
0.134848484848485,-0.39,-0.964545454545455
0.295428571428571,-1.11942857142857,-1.06371428571429
0.54735294117647,-0.917058823529412,-0.968235294117647
0.285294117647059,-0.922941176470588,-1.05441176470588
0.441794871794872,-0.767692307692308,-0.905128205128205
0.488387096774193,-0.677741935483871,-0.770322580645161
0.0507894736842105,-0.728157894736842,-0.733421052631579
-0.354705882352941,-0.433235294117647,-0.285294117647059
0.53575,-1.0175,-0.8195
0.355384615384615,-0.754871794871795,-0.838205128205128
0.319117647058823,-1.18264705882353,-0.834705882352941
0.198378378378378,-0.685675675675676,-0.909189189189189
0.101944444444444,-0.906388888888889,-0.908888888888889
0.570769230769231,-0.807692307692308,-0.964615384615385
0.567333333333333,-0.700333333333333,-0.937
0.390666666666667,-0.511,-0.817666666666667
0.137666666666667,-0.655,-0.928
0.441290322580645,-0.547096774193548,-0.772903225806452
0.612258064516129,-0.730322580645161,-0.888387096774194
0.196451612903226,-0.686451612903226,-0.879677419354839
0.257948717948718,-0.892820512820513,-0.777179487179487
