"V1","V2","V3"
-0.851162790697675,-0.902558139534884,-0.466744186046512
-0.847037037037037,-0.153703703703704,-0.131481481481481
0.515652173913043,-0.503913043478261,-0.37
-0.570606060606061,-0.123030303030303,-0.38969696969697
-0.18,-0.118088235294118,-0.417205882352941
-0.113095238095238,-0.185238095238095,-0.594047619047619
0.0568749999999999,-1.21625,-0.56875
-0.4275,-0.449375,-0.61375
-0.389230769230769,-1.00564102564103,-0.572564102564103
-0.545277777777778,-0.903611111111111,-0.708333333333333
0.0631428571428571,-0.847428571428571,-0.722571428571429
0.174626865671642,-0.547462686567164,-0.324328358208955
0.027111111111111,-0.691333333333333,-0.687333333333333
-0.108,-0.389555555555556,-0.644666666666667
-0.0677777777777779,-0.684444444444444,-0.547222222222222
-0.473265306122449,-1.05489795918367,-0.118163265306122
-0.512926829268293,0.00634146341463417,-0.639024390243902
-0.423636363636364,-0.357272727272727,-0.241818181818182
0.204927536231884,-0.728840579710145,-0.143188405797101
-0.902083333333333,-0.324583333333333,-0.480416666666667
-0.746585365853659,-0.535121951219512,-0.504146341463415
-0.407352941176471,-0.752941176470588,-0.5
-0.00875000000000007,-0.275833333333333,-0.444166666666667
-0.6092,-0.98,-0.7524
-0.408620689655173,-1.16068965517241,-0.119310344827586
-0.87875,-0.81,-0.524375
0.0107692307692307,-0.754230769230769,-0.195961538461538
-0.0832000000000001,-0.3836,-1.0448
0.0176666666666666,-0.628333333333333,-0.766
0.485333333333333,-1.00633333333333,-0.226666666666667
-0.390769230769231,-0.561538461538462,-0.491153846153846
-0.235,-0.461666666666667,-0.698333333333333
-0.0941176470588236,-0.781470588235294,-0.657352941176471
-0.418214285714286,-1.30857142857143,-0.753928571428571
0.23025641025641,-0.952307692307692,-0.111538461538462
-0.191694915254237,-0.515423728813559,-0.509661016949153
-0.731875,0.4025,-1.1275
0.0041666666666666,-1.04666666666667,-0.489583333333333
0.102,0.751333333333333,-0.245333333333333
0.106428571428571,-0.267142857142857,-0.249285714285714
-0.395909090909091,-1.03272727272727,-0.820454545454545
0.183584905660377,-0.757358490566038,-0.318301886792453
0.241290322580645,-1.12612903225806,-0.610967741935484
-0.0724528301886793,-0.813584905660377,-0.190188679245283
-0.166071428571429,-0.570535714285714,-0.280714285714286
-0.112093023255814,-0.694186046511628,-0.527906976744186
-0.161935483870968,0.0732258064516129,-0.53
-0.121643835616438,-0.848630136986301,-0.0561643835616438
-0.168507462686567,-1.26955223880597,0.0135820895522388
-0.09,-0.88695652173913,-0.32695652173913
-0.391489361702128,-0.78468085106383,-0.26936170212766
-0.724375,-0.6246875,-0.8275
-0.648076923076923,-0.015,-0.797692307692308
-0.369130434782609,-0.42695652173913,-0.262173913043478
0.327297297297297,-1.15972972972973,-0.464864864864865
-0.148333333333333,-0.289814814814815,-0.632037037037037
-0.239871794871795,-0.887179487179487,-0.29448717948718
-0.404642857142857,-0.654642857142857,-0.11
0.100487804878049,-0.812195121951219,-0.339756097560976
-0.382272727272727,-0.325909090909091,-0.784545454545455
-0.113888888888889,-0.774444444444444,-0.439444444444444
-0.571714285714286,0.349142857142857,-0.348285714285714
-0.485,-0.805862068965517,-0.222413793103448
-0.102083333333333,-1.07125,-0.670416666666667
-0.212916666666667,-0.185833333333333,-0.914583333333333
-0.478,-0.76,-0.7984
0.460909090909091,-1.17212121212121,-0.512424242424242
0.0168749999999999,-0.558125,-1.300625
0.245238095238095,-0.307142857142857,-0.870952380952381
0.190869565217391,-0.311304347826087,-1.09130434782609
-0.086829268292683,-0.860975609756098,-0.36390243902439
-0.154146341463415,-0.880487804878049,-0.397560975609756
