"V1","V2","V3"
0.0844827586206896,-1.57068965517241,-0.377586206896552
0.0253571428571428,-1.0325,-0.558214285714286
0.1025,-1.16214285714286,-0.550714285714286
0.291818181818182,-1.11121212121212,-0.356060606060606
-0.184,-1.052,-0.4164
0.116451612903226,-1.1358064516129,-0.40258064516129
-0.21625,-0.83625,0.00468749999999998
-1.10041666666667,-0.509583333333333,-0.267083333333333
-1.8025,-0.7175,-0.37
-1.57384615384615,-1.05846153846154,-0.388461538461538
-1.55461538461538,-1.00846153846154,-0.384615384615385
-1.76076923076923,-0.937692307692308,-0.322307692307692
-2.29928571428571,-0.535,-0.432857142857143
0.1978125,-1.145625,-0.4621875
0.0459374999999999,-1.3853125,-0.51125
0.0732142857142856,-1.21964285714286,-0.435
-0.1548,-1.1452,-0.4736
0.089032258064516,-1.1241935483871,-0.354516129032258
-0.231851851851852,-1.19592592592593,-0.412962962962963
0.0549999999999999,-1.1253125,-0.4009375
0.178928571428571,-1.16928571428571,-0.336428571428571
0.0453571428571428,-0.364642857142857,-0.300714285714286
0.0678124999999999,-1.364375,-0.5396875
-0.102962962962963,-0.378148148148148,-0.241851851851852
0.245555555555555,-0.657407407407407,-0.381481481481482
0.161428571428571,-0.789285714285714,-0.467142857142857
0.353571428571428,-0.862142857142857,-0.366785714285714
0.266785714285714,-0.925714285714286,-0.391071428571429
0.30962962962963,-0.932222222222222,-0.436666666666667
0.521851851851852,-0.855925925925926,-0.344074074074074
-0.124,-1.112,-0.4288
-0.8985,-1.0225,-0.214
0.0058064516129031,-1.08741935483871,-0.448709677419355
0.0939285714285713,-0.708928571428571,-0.452857142857143
0.338214285714286,-0.965,-0.326071428571429
0.052142857142857,-1.17571428571429,-0.584285714285714
0.135625,-1.2346875,-0.5925
0.166785714285714,-1.01107142857143,-0.574285714285714
0.0160714285714285,-1.06892857142857,-0.44
0.1396875,-1.25375,-0.4696875
0.1065625,-1.0153125,-0.355
0.3475,-0.8275,-0.419285714285714
0.160714285714286,-1.16642857142857,-0.521428571428571
0.0985714285714285,-1.13107142857143,-0.4
