"V1","V2","V3"
0.139242424242424,-0.871212121212121,-0.495
0.318636363636364,-0.905454545454545,-0.86
0.212058823529412,-0.802058823529412,-0.821764705882353
0.201558441558442,-0.916493506493506,-0.28
0.336122448979592,-0.967755102040816,-0.599795918367347
-0.0514285714285715,-0.792142857142857,-1.31142857142857
1.35117647058824,0.318823529411765,-0.435882352941176
0.788333333333333,0.33,-1.125
-1.04894736842105,-0.354736842105263,-0.00473684210526316
0.108636363636364,-0.630909090909091,-0.955
0.0356521739130434,-0.235217391304348,-0.618260869565217
0.1025,-0.933333333333333,-0.950833333333333
0.0899999999999999,-0.9148,-0.82
0.0971999999999999,-1.134,-0.3284
0.228076923076923,-0.527692307692308,-0.917692307692308
0.358461538461538,-1.10076923076923,-0.716538461538462
0.200384615384615,-0.456538461538462,-0.765384615384615
0.622307692307692,-0.676538461538461,-0.923076923076923
0.112592592592593,-0.888148148148148,-0.914814814814815
0.657407407407407,-0.845925925925926,-0.95962962962963
0.374074074074074,-0.932222222222222,-1.11185185185185
0.180689655172414,-0.286206896551724,-0.803793103448276
0.577586206896552,-0.943103448275862,-0.695172413793103
0.537586206896552,-0.518965517241379,-0.965862068965517
0.174,-0.464333333333333,-0.874
0.701290322580645,-0.826451612903226,-0.832258064516129
0.538709677419355,-0.953870967741935,-0.912258064516129
0.34875,-0.676875,-0.5096875
0.209090909090909,-0.793939393939394,-0.297575757575758
0.439117647058823,-0.952941176470588,-0.665
0.297352941176471,-0.958529411764706,-0.708529411764706
-1.01176470588235,-0.918235294117647,-0.616764705882353
0.170294117647059,-0.303529411764706,-0.849411764705882
0.256944444444444,-0.385277777777778,-0.662777777777778
0.681891891891892,-0.342432432432432,-1.05621621621622
-0.27,-0.434054054054054,-0.544594594594595
0.287631578947368,-1.03,-0.733421052631579
0.365,-1.24131578947368,-0.837105263157895
0.154210526315789,-0.712368421052632,-0.758157894736842
0.865128205128205,-0.347179487179487,-0.826410256410256
0.578205128205128,-0.990512820512821,-0.816410256410256
0.358205128205128,-0.738717948717949,-1.05717948717949
0.318205128205128,-0.742307692307692,-0.728205128205128
-0.68075,-0.691,-0.54625
0.2065,-1.09,-0.618
0.19075,-0.73525,-0.80175
0.313170731707317,-0.271951219512195,-0.645609756097561
0.267619047619048,-0.456904761904762,-0.637619047619048
0.0313953488372093,-0.955116279069767,-0.365813953488372
0.4925,-0.655,-0.721818181818182
0.321086956521739,-0.252826086956522,-0.617826086956522
0.60063829787234,-0.943404255319149,-0.765106382978723
0.0951063829787234,-0.626808510638298,-0.607021276595745
0.0204081632653061,-0.736938775510204,-0.500816326530612
-0.0798000000000001,-0.9706,-0.6576
0.2124,-0.8224,-0.541
0.443333333333333,-0.442941176470588,-0.305098039215686
0.318269230769231,-0.830769230769231,-0.472115384615385
0.508771929824561,-1.03964912280702,-0.564912280701754
0.19,-1.01385964912281,-0.234035087719298
0.389310344827586,-0.521379310344828,-0.367241379310345
-0.467833333333333,-0.506666666666667,-0.351333333333333
0.134032258064516,-0.54741935483871,-0.77741935483871
-0.19421875,-0.9165625,-0.83921875
-0.143846153846154,-1.04846153846154,-0.413076923076923
0.357121212121212,-1.08666666666667,-0.626060606060606
0.860441176470588,-0.533823529411765,-0.635
0.250882352941176,-0.739117647058824,-0.722058823529412
-0.284782608695652,-0.864347826086956,-0.465652173913043
0.344,-0.568142857142857,-0.328428571428571
-0.189857142857143,-0.509428571428571,-0.235857142857143
0.273142857142857,-0.796714285714286,-0.646428571428571
0.344383561643836,-0.902328767123288,-0.841506849315068
0.941351351351351,-0.678918918918919,-0.517567567567568
0.1352,-0.673866666666667,-0.2876
-0.178552631578947,-0.811052631578947,-0.296842105263158
0.356184210526316,-0.558684210526316,-0.660394736842105
0.15253164556962,-0.657215189873418,-0.442405063291139
0.2305,-0.335,-0.7155
0.402098765432099,-0.60358024691358,-0.330617283950617
0.113456790123457,-0.600246913580247,-0.352716049382716
-0.0986746987951808,-0.654096385542169,-0.107951807228916
0.590240963855422,-0.944578313253012,-0.514819277108434
0.548977272727273,-0.856590909090909,-0.460227272727273
0.184065934065934,-0.737252747252747,-0.595934065934066
-0.691489361702128,-0.723404255319149,-0.353829787234043
0.0390526315789473,-0.789157894736842,-0.394
-0.128144329896907,-0.780824742268041,-0.317938144329897
0.0321649484536082,-0.21319587628866,-0.666082474226804
0.404845360824742,-0.859896907216495,-0.187113402061856
0.540625,-1.0725,-1.053125
0.1453125,-0.736875,-0.4440625
