"V1","V2","V3"
0.818055555555556,-1.08166666666667,-0.0936111111111111
0.573783783783784,-0.974594594594595,0.12972972972973
0.454594594594595,-0.485405405405405,-0.025945945945946
0.661351351351351,-1.03351351351351,0.127027027027027
0.996756756756757,-1.36540540540541,-0.0221621621621622
0.432439024390244,-1.10975609756098,-0.118536585365854
0.245365853658537,-1.25682926829268,-0.119268292682927
0.334418604651163,-1.02953488372093,-0.137441860465116
0.421627906976744,-1.22790697674419,0.0123255813953488
0.759767441860465,-0.792558139534884,0.140232558139535
0.684651162790698,-1.23093023255814,-0.0393023255813954
0.31093023255814,-1.24116279069767,0.0895348837209302
0.810697674418605,-0.983720930232558,0.15906976744186
0.375,-1.02977272727273,0.0377272727272727
0.703636363636364,-1.19,-0.0184090909090909
0.836818181818182,-0.993863636363636,0.155454545454545
0.401702127659574,-1.29,-0.0368085106382979
0.600416666666667,-1.12375,-0.164375
0.676756756756757,-0.895675675675676,0.328648648648649
0.0329310344827586,-0.62,-0.596896551724138
0.684651162790698,-1.23093023255814,-0.0393023255813954
0.710697674418605,-0.876976744186047,-0.0130232558139535
0.403541666666667,-0.73,-0.403125
0.400952380952381,-0.664761904761905,-0.144285714285714
0.610816326530612,-0.857755102040816,-0.129183673469388
0.316944444444444,-0.312222222222222,-0.0855555555555556
0.731162790697674,-1.2553488372093,-0.166511627906977
0.633720930232558,-1.22558139534884,0.00744186046511625
0.649767441860465,-1.19604651162791,-0.032093023255814
0.801627906976744,-0.80046511627907,0.0504651162790697
0.776756756756757,-1.13513513513514,0.492972972972973
0.287179487179487,-0.130512820512821,-0.32
0.419714285714286,-1.24,-0.166857142857143
0.784545454545455,-1.07431818181818,0.104545454545455
0.409761904761905,-1.20738095238095,0.0459523809523809
0.307142857142857,-1.14071428571429,0.137857142857143
0.716046511627907,-0.848837209302326,0.0393023255813953
0.817179487179487,-1.36128205128205,-0.255128205128205
0.528372093023256,-1.12255813953488,-0.0111627906976745
0.79,-0.999189189189189,0.115675675675676
0.396585365853659,-1.14634146341463,0.00999999999999998
0.333255813953488,-0.892558139534884,-0.17093023255814
0.373863636363636,-0.895909090909091,0.00499999999999998
0.15093023255814,-0.202093023255814,-0.0125581395348837
0.156904761904762,-0.348809523809524,0.0645238095238095
0.280681818181818,-0.218409090909091,-0.0947727272727273
0.457674418604651,-0.616511627906977,-0.213953488372093
0.331162790697674,-0.46046511627907,-0.366976744186047
