"V1","V2","V3"
-0.0712000000000001,-1.4612,-0.5236
0.0109375,-1.62625,-0.568125
-0.312857142857143,-1.43428571428571,-0.724642857142857
0.0732142857142857,-0.733928571428571,-0.606785714285714
-0.248947368421053,-1.45578947368421,-0.335789473684211
-0.0822580645161291,-1.11258064516129,-0.548387096774194
-0.0846153846153847,-2.34307692307692,-0.541538461538462
-1.21789473684211,-1.01473684210526,-0.267894736842105
0.0520588235294117,-1.15941176470588,-0.599411764705882
0.102692307692308,-0.880384615384615,-0.526538461538462
0.454242424242424,-1.09969696969697,-0.595454545454545
0.0532142857142857,-0.784285714285714,-0.636785714285714
-0.138387096774194,-0.973225806451613,-0.539032258064516
-0.124,-1.38,-0.659666666666667
-0.2812,-0.9672,-0.4544
-0.188529411764706,-1.15323529411765,-0.538529411764706
-0.0380000000000001,-1.234,-0.784333333333333
-0.701481481481482,-0.857037037037037,-0.761851851851852
0.240344827586207,-1.13793103448276,-0.847241379310345
0.431818181818182,-1.26606060606061,-0.658484848484849
-1.22714285714286,-1.17761904761905,-0.0633333333333333
-0.0173333333333334,-1.05666666666667,-0.551333333333333
-0.106,-1.4892,-0.5596
0.175862068965517,-1.31620689655172,-0.613448275862069
-0.98375,0.150416666666667,-0.834166666666667
0.426969696969697,-1.08484848484848,-0.632727272727273
0.1675,-0.8975,-0.558928571428571
-0.121290322580645,-1.12129032258065,-0.613548387096774
-0.372608695652174,-2.36782608695652,-0.600434782608696
0.0546666666666666,-1.001,-0.531666666666667
-5.77315972805081e-17,-0.8696,-0.5408
0.3476,-0.9132,-0.68
-0.107142857142857,-0.908571428571429,-0.500357142857143
0.4615625,-1.03375,-0.3990625
0.203928571428571,-1.46321428571429,-0.5
0.172857142857143,-1.48821428571429,-0.532142857142857
0.4990625,-1.1653125,-0.56
-0.137096774193548,-1.13709677419355,-0.566774193548387
0.00656249999999995,-1.4021875,-0.6059375
0.175555555555556,-0.784074074074074,-0.208148148148148
0.143666666666667,-1.22433333333333,-0.558
0.0799999999999999,-0.9576,-0.618
-0.0678260869565218,-0.353478260869565,-0.552173913043478
0.514827586206897,-0.926206896551724,-0.75448275862069
