PaaHheliquest,Paa.pre.Hheliquest,Paa.post.Hheliquest,Hnetcharge,Seqnetcharge,Hydro,Paa.pre.Hhydro,Paa.post.Hhydro,HydrMom,Paa.pre.Hhydrmom,Paa.post.Hhydrmom
0.7857142857142857,0.21428571428571427,0.0,2.0,2.0,1.02778,0.047619047619047616,0.6666666666666666,0.60047,0.7857142857142857,-0.07142857142857142
0.34615384615384615,0.19230769230769232,0.46153846153846156,2.0,0.0,0.51,0.0,0.5384615384615384,0.40789000000000003,0.2692307692307692,0.2692307692307692
0.391304347826087,0.6086956521739131,0.0,-2.0,-3.0,0.9355600000000001,0.782608695652174,-0.043478260869565216,0.60911,0.08695652173913043,0.6521739130434783
0.48717948717948717,0.5128205128205128,0.0,-2.0,-2.0,1.05,0.6666666666666666,0.02564102564102564,0.73687,0.6666666666666666,0.02564102564102564
0.29411764705882354,0.2647058823529412,0.4411764705882353,1.0,-3.0,0.91,0.3235294117647059,0.3235294117647059,0.56174,0.29411764705882354,0.35294117647058826
0.0,0.0,0.0,0.0,-4.0,0.9933299999999999,0.2727272727272727,0.45454545454545453,0.6363,0.5227272727272727,0.20454545454545456
0.5662650602409639,0.13253012048192772,0.0,2.0,3.0,0.97111,0.7108433734939759,0.14457831325301204,0.71846,0.13253012048192772,0.7228915662650602
0.875,0.1,0.0,4.0,3.0,1.07,0.675,0.025,0.5825100000000001,0.175,0.525
0.8717948717948718,0.0,0.1282051282051282,2.0,2.0,0.63778,0.38461538461538464,0.3076923076923077,0.62475,0.5128205128205128,0.1794871794871795
0.7654320987654321,0.37037037037037035,0.691358024691358,3.0,2.0,1.03778,0.35802469135802467,0.49382716049382713,0.68889,0.32098765432098764,0.5308641975308642
0.5185185185185185,0.6296296296296297,0.4074074074074074,2.0,3.0,1.07556,0.38271604938271603,0.4691358024691358,0.7247600000000001,0.7037037037037037,0.14814814814814814
0.4090909090909091,0.5757575757575758,0.015151515151515152,-1.0,0.0,1.15889,0.10606060606060606,0.7121212121212122,0.61323,0.5757575757575758,0.24242424242424243
0.3,0.3333333333333333,0.36666666666666664,1.0,3.0,1.0633299999999999,0.2833333333333333,0.5166666666666667,0.55235,0.4,0.4
0.38461538461538464,0.6153846153846154,0.0,-1.0,0.0,1.02,0.6538461538461539,-0.11538461538461539,0.48521000000000003,0.34615384615384615,0.19230769230769232
0.6153846153846154,0.19230769230769232,0.19230769230769232,0.0,0.0,1.2077799999999999,0.07692307692307693,0.46153846153846156,0.66163,0.19230769230769232,0.34615384615384615
0.7948717948717948,0.10256410256410256,0.10256410256410256,-5.0,-8.0,0.5233300000000001,0.5641025641025641,0.1282051282051282,0.388,0.6666666666666666,0.02564102564102564
0.0,0.0,0.0,0.0,-1.0,0.09222000000000001,0.35714285714285715,-0.21428571428571427,0.51979,0.14285714285714285,0.0
0.2777777777777778,0.09259259259259259,0.6296296296296297,0.0,5.0,0.90222,0.16666666666666666,0.6111111111111112,0.43603000000000003,0.1111111111111111,0.6666666666666666
0.38461538461538464,0.4230769230769231,0.19230769230769232,0.0,0.0,1.12778,0.3076923076923077,0.23076923076923078,0.62059,0.46153846153846156,0.07692307692307693
0.5463917525773195,0.29896907216494845,0.0,2.0,5.0,1.0,0.38144329896907214,0.4948453608247423,0.78556,0.4536082474226804,0.422680412371134
0.40384615384615385,0.5961538461538461,0.0,1.0,-1.0,1.28,0.25,0.5192307692307693,0.53136,0.09615384615384616,0.6730769230769231
0.8315789473684211,0.5789473684210527,0.4631578947368421,1.0,1.0,1.43222,0.2736842105263158,0.6,0.6247699999999999,0.3473684210526316,0.5263157894736842
0.0,0.0,0.0,0.0,-2.0,0.54222,0.10526315789473684,0.5789473684210527,0.38716999999999996,0.631578947368421,0.05263157894736842
0.41025641025641024,0.5897435897435898,0.0,0.0,-2.0,0.9655600000000001,0.46153846153846156,0.23076923076923078,0.63012,0.6410256410256411,0.05128205128205128
0.5277777777777778,0.4722222222222222,0.0,0.0,0.0,1.0722200000000002,0.2777777777777778,0.3888888888888889,0.37321,0.5,0.16666666666666666
0.5,0.0,0.5,-3.0,-3.0,1.03,0.07894736842105263,0.6052631578947368,0.59267,0.07894736842105263,0.6052631578947368
