PaaHheliquest,Paa.pre.Hheliquest,Paa.post.Hheliquest,Hnetcharge,Seqnetcharge,Hydro,Paa.pre.Hhydro,Paa.post.Hhydro,HydrMom,Paa.pre.Hhydrmom,Paa.post.Hhydrmom
0.9333333333333333,0.0,0.06666666666666667,6.0,5.0,0.67778,0.03333333333333333,0.5666666666666667,0.88379,0.03333333333333333,0.5666666666666667
0.8148148148148148,0.0,0.18518518518518517,4.0,4.0,0.8977799999999999,0.037037037037037035,0.5185185185185185,0.77788,0.07407407407407407,0.48148148148148145
1.0,0.0,0.0,6.0,6.0,0.47778000000000004,0.0,0.5862068965517241,0.52281,0.6896551724137931,-0.10344827586206896
0.7878787878787878,0.21212121212121213,0.0,1.0,3.0,0.48778,0.7272727272727273,-0.09090909090909091,0.64668,0.0,0.6363636363636364
1.0,0.0,0.0,3.0,3.0,0.6822199999999999,0.0,0.6,0.72202,0.03333333333333333,0.5666666666666667
0.96,0.04,0.0,2.0,2.0,0.62222,0.0,0.52,0.63355,0.0,0.52
0.6206896551724138,0.2413793103448276,0.13793103448275862,2.0,3.0,0.49111000000000005,0.6896551724137931,-0.10344827586206896,0.45991000000000004,0.0,0.5862068965517241
0.7878787878787878,0.21212121212121213,0.0,2.0,4.0,0.48556000000000005,0.7272727272727273,-0.09090909090909091,0.58741,0.7272727272727273,-0.09090909090909091
1.0,0.0,0.0,3.0,3.0,0.6611100000000001,0.03571428571428571,0.5357142857142857,0.82495,0.03571428571428571,0.5357142857142857
1.0,0.0,0.0,3.0,3.0,0.65222,0.03225806451612903,0.5806451612903226,0.81392,0.03225806451612903,0.5806451612903226
1.0,0.0,0.0,3.0,3.0,0.66,0.0,0.6,0.70928,0.03333333333333333,0.5666666666666667
1.0,0.0,0.0,2.0,2.0,0.62667,0.6,-0.08,0.6321899999999999,0.04,0.48
1.0,0.0,0.0,3.0,3.0,0.67889,0.6,-0.08,0.48603999999999997,0.04,0.48
1.0,0.0,0.0,2.0,2.0,0.6611100000000001,0.03571428571428571,0.5357142857142857,0.82495,0.03571428571428571,0.5357142857142857
1.0,0.0,0.0,2.0,2.0,0.68,0.5,0.125,0.6321899999999999,0.03125,0.59375
0.7142857142857143,0.25,0.03571428571428571,0.0,1.0,0.62222,0.0,0.5714285714285714,0.63355,0.0,0.5714285714285714
0.9642857142857143,0.0,0.03571428571428571,1.0,1.0,0.62222,0.0,0.5714285714285714,0.63355,0.0,0.5714285714285714
1.0,0.0,0.0,5.0,5.0,0.48889,0.71875,-0.09375,0.56486,0.0,0.625
1.0,0.0,0.0,2.0,2.0,0.63667,0.2903225806451613,0.3225806451612903,0.90904,0.03225806451612903,0.5806451612903226
1.0,0.0,0.0,2.0,2.0,0.66556,0.125,0.5,0.77683,0.59375,0.03125
1.0,0.0,0.0,0.0,0.0,0.62778,0.5925925925925926,-0.037037037037037035,0.7693,0.0,0.5555555555555556
1.0,0.0,0.0,3.0,3.0,0.62667,0.43333333333333335,0.16666666666666666,0.70105,0.16666666666666666,0.43333333333333335
1.0,0.0,0.0,2.0,2.0,0.64,0.64,-0.12,0.6321899999999999,0.04,0.48
1.0,0.0,0.0,1.0,1.0,0.53,0.5652173913043478,-0.08695652173913043,0.78914,0.043478260869565216,0.43478260869565216
1.0,0.0,0.0,3.0,3.0,0.38,0.6896551724137931,-0.10344827586206896,0.67745,0.6896551724137931,-0.10344827586206896
0.6739130434782609,0.17391304347826086,0.15217391304347827,4.0,7.0,0.76444,0.21739130434782608,0.5217391304347826,0.61844,0.2826086956521739,0.45652173913043476
0.6739130434782609,0.17391304347826086,0.15217391304347827,4.0,7.0,0.7633300000000001,0.21739130434782608,0.5217391304347826,0.61849,0.2826086956521739,0.45652173913043476
0.6956521739130435,0.43478260869565216,0.5652173913043478,3.0,6.0,0.78556,0.21739130434782608,0.5217391304347826,0.6400899999999999,0.3695652173913043,0.3695652173913043
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,5.0,0.78556,0.21739130434782608,0.5217391304347826,0.6744,0.13043478260869565,0.6086956521739131
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,5.0,0.71778,0.2826086956521739,0.45652173913043476,0.68337,0.13043478260869565,0.6086956521739131
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,5.0,0.54556,0.717391304347826,0.021739130434782608,0.65496,0.13043478260869565,0.6086956521739131
0.6739130434782609,0.17391304347826086,0.15217391304347827,3.0,6.0,0.72222,0.2826086956521739,0.45652173913043476,0.64103,0.6304347826086957,0.10869565217391304
0.6739130434782609,0.17391304347826086,0.15217391304347827,3.0,6.0,0.77556,0.2826086956521739,0.45652173913043476,0.6681699999999999,0.2826086956521739,0.45652173913043476
0.6739130434782609,0.17391304347826086,0.15217391304347827,2.0,5.0,0.76778,0.21739130434782608,0.5217391304347826,0.69733,0.2826086956521739,0.45652173913043476
